gpx_file,relive_id,relive_url,name,video_url,cover_photo,blog_url
2023-08-08 163540 Žirovnica Vadišče kolo__20230808_1635.gpx,969407083,https://www.relive.com/view/vKv2Y2JBX4q,Žirovnica,https://video.relive.com/49753695101_relive_1765221803669.mp4,https://ua.relive.cc/17271464/IMG20230808172843.jpg_1691508523435.jpg,https://matejlangus.github.io/map/posts/2023/08/zirovnica/index.html
2022-09-13 060332 Maja Jezerces Albanija__20220913_0603.gpx,895786712,https://www.relive.com/view/vYvE3EVMWw6,Maja Jezercë,https://video.relive.com/22456514101_relive_1764882034664.mp4,https://ua.relive.cc/17271464/VideoCapture_20230321-201257.jpg_1663061110000.jpg,https://matejlangus.github.io/map/posts/2022/09/maja-jezerce/index.html
2022-12-26 085301 Penegal__20221226_0853.gpx,894250745,https://www.relive.com/view/vQvxpxWoE9v,Penegal,https://video.relive.com/20357114101_relive_1765229981998.mp4,https://ua.relive.cc/17271464/20221226_102342.jpg_1672046621000.jpg,https://matejlangus.github.io/map/posts/2022/12/penegal/index.html
2024-06-29 070824 Žrd__20240629_0708.gpx,1121575933,https://www.relive.com/view/v8qk5DdLDKO,Monte Sart,https://video.relive.com/ad4773bf9973-6949-be04-2329-3bb08520_relive_1765216311548.mp4,https://ua.relive.cc/17271464/IMG20240629120837.jpg_1719655717655.jpg,https://matejlangus.github.io/map/posts/2024/06/monte-sart/index.html
2021-09-15 125657 Ferati Mučevo__20210915_1256.gpx,910180464,https://www.relive.com/view/vr63Aj5Pk8v,Mučevo (ferata),https://video.relive.com/59199054101_relive_1763585732703.mp4,https://ua.relive.cc/17271464/20210915_135036.jpg_1631706635096.jpg,https://matejlangus.github.io/map/posts/2021/09/mucevo-ferata/index.html
2022-12-26 181749 Riva del Gardo__20221226_1817.gpx,893842777,https://www.relive.com/view/vDqgeokxoVO,Riva del Garda,https://video.relive.com/12587014101_relive_1765230217731.mp4,https://ua.relive.cc/17271464/20221226_182839.jpg_1672075719000.jpg,https://matejlangus.github.io/map/posts/2022/12/riva-del-garda/index.html
2023-06-04 163302 Podbrezje Kranj Golnik__20230604_1633.gpx,934551440,https://www.relive.com/view/vdvmXD87Pxq,Tržič - Podbrezje - Kranj - Golnik - Tržič,https://video.relive.com/43162115101_relive_1765222505854.mp4,https://ua.relive.cc/17271464/20230604_173708.jpg_1685893026000.jpg,https://matejlangus.github.io/map/posts/2023/06/trzic-podbrezje-kranj-golnik-trzic/index.html
2022-07-10 063053 Kanin ferati__20220710_0630.gpx,897885686,https://www.relive.com/view/vNOP48G5KYO,Kanin,https://video.relive.com/52308024101_relive_1765227554900.mp4,https://ua.relive.cc/17271464/20220710_143635.jpg_1657456594000.jpg,https://matejlangus.github.io/map/posts/2022/07/kanin/index.html
2024-07-13 063759 Dovška Baba__20240713_0637.gpx,1128207691,https://www.relive.com/view/v1vjYQy9gYq,Dovška Baba 🚲&🥾,https://video.relive.com/a597f880bae4-ef89-c7f4-cb35-5e1e47de_relive_1765216054548.mp4,https://ua.relive.cc/17271464/IMG20240713103039.jpg_1720859439091.jpg,https://matejlangus.github.io/map/posts/2024/07/dovska-baba/index.html
2025-06-01 061247 Creta di Timau__20250601_0612.gpx,1275462858,https://www.relive.com/view/v26MdE72oEO,Creta di Timau,https://video.relive.com/6c36001afcb7-e54a-cd24-12c0-714e7a5a_relive_1748804717319.mp4,https://ua.relive.cc/17271464/IMG20250601085800.jpg_1748761080145.jpg,https://matejlangus.github.io/map/posts/2025/06/creta-di-timau/index.html
2022-07-13 061245 Kolo v Emeco__20220713_0612.gpx,898369979,https://www.relive.com/view/v1Ow9BpdGEq,Tržič - Kranj,https://video.relive.com/86110224101_relive_1765227129405.mp4,,https://matejlangus.github.io/map/posts/2022/07/trzic-kranj/index.html
2022-10-09 143524 Tek Loka__20221009_1435.gpx,895560947,https://www.relive.com/view/vYvr3ZKAExO,Loka,https://video.relive.com/66270514101_relive_1765229387994.mp4,https://ua.relive.cc/17271464/20221009_145213.jpg_1665319930000.jpg,https://matejlangus.github.io/map/posts/2022/10/loka/index.html
2022-09-15 070806 Travnik BIH__20220915_0708.gpx,895786706,https://www.relive.com/view/vNOP4Gx2W2O,Travnik,https://video.relive.com/12456514101_relive_1765228478442.mp4,https://ua.relive.cc/17271464/20220915_073123.jpg_1663219881000.jpg,https://matejlangus.github.io/map/posts/2022/09/travnik/index.html
2022-08-15 135615 Sprehod Hallein__20220815_1356.gpx,897489395,https://www.relive.com/view/vMq5jDn3y8v,Dürrnberg,https://video.relive.com/16728914101_relive_1765228096719.mp4,https://ua.relive.cc/17271464/20220815_131052.jpg_1660561851000.jpg,https://matejlangus.github.io/map/posts/2022/08/durrnberg/index.html
"2025-07-19 062525 Brana čez Šijo, Kotliči__20250719_0625.gpx",1298870602,https://www.relive.com/view/vPOpK27GYEv,Brana čez Šijo 🧗‍♀️,https://video.relive.com/ed8b5a291b63-d6da-f9a4-db9e-3fe5e345_relive_1752936746506.mp4,https://ua.relive.cc/17271464/IMG20250719090016.jpg_1752908416383.jpg,https://matejlangus.github.io/map/posts/2025/07/brana-cez-sijo/index.html
2024-09-08 140012 Čertova roklina__20240908_1400.gpx,1163176341,https://www.relive.com/view/v7O92zz85L6,Náučný chodník Jakuba Surovca,https://video.relive.com/81c632368e55-5429-9f84-0e1e-0b3a7b9b_relive_1743795146660.mp4,https://ua.relive.cc/17271464/IMG20240908141901.jpg_1725797941939.jpg,https://matejlangus.github.io/map/posts/2024/09/naucny-chodnik-jakuba-surovca/index.html
2024-05-19 125651 Babji zob__20240519_1256.gpx,1101584041,https://www.relive.com/view/v7O9GnZGQQq,Babji zob,https://video.relive.com/75a5c49eb89a-72ea-0914-bff4-807e30d8_relive_1763583652696.mp4,https://ua.relive.cc/17271464/IMG20240519153508.jpg_1716125708237.jpg,https://matejlangus.github.io/map/posts/2024/05/babji-zob/index.html
2024-07-30 180337 Završnica slap pod Kurico__20240730_1803.gpx,1139391258,https://www.relive.com/view/v26MoGKgyEv,Slap pod Kurico,https://video.relive.com/490a7e5e0e77-b679-9804-9e4d-3ea49751_relive_1765214943461.mp4,https://ua.relive.cc/17271464/IMG20240730185414.jpg_1722358454426.jpg,https://matejlangus.github.io/map/posts/2024/07/slap-pod-kurico/index.html
2023-11-11 065254 Monte Piciat__20231111_0652.gpx,1017311992,https://www.relive.com/view/vYvEKzYJQw6,Monte Piciat,https://video.relive.com/59664717101_relive_1765221527535.mp4,https://ua.relive.cc/17271464/IMG20231111113745.jpg_1699699065793.jpg,https://matejlangus.github.io/map/posts/2023/11/monte-piciat/index.html
2025-05-07 162804 sv. Neža__20250507_1628.gpx,1263570962,https://www.relive.com/view/vWqBdpAZjYO,Brezje pri Tržiču,https://video.relive.com/3ee763d4fce1-dec8-38c4-4e06-e61f85f2_relive_1746987170839.mp4,,https://matejlangus.github.io/map/posts/2025/05/brezje-pri-trzicu/index.html
2022-06-05 105027 Koprivnik Stresena dolina Radovna Bistrica__20220605_1050.gpx,1031307362,https://www.relive.com/view/vWqBmYjgJY6,Koprivnik - Tržič,https://video.relive.com/58449157101_relive_1763581745761.mp4,https://ua.relive.cc/17271464/20220605_113834.jpg_1654421914000.jpg,https://matejlangus.github.io/map/posts/2022/06/koprivnik-trzic/index.html
2025-02-15 071118 kanin__20250215_0711.gpx,1225970440,https://www.relive.com/view/vdvm1MRZAxv,Kanin,https://video.relive.com/517b94d51946-de29-b8b4-1920-4e9fb0b6_relive_1739642393301.mp4,https://ua.relive.cc/17271464/IMG20250215082000.jpg_1739604000233.jpg,https://matejlangus.github.io/map/posts/2025/02/kanin/index.html
2021-10-31 070230 Olševa__20211031_0702.gpx,909672623,https://www.relive.com/view/v4OG9KrpA5q,Olševa,https://video.relive.com/40468944101_relive_1765224123638.mp4,https://ua.relive.cc/17271464/20211031_082533.jpg_1635665131000.jpg,https://matejlangus.github.io/map/posts/2021/10/olseva/index.html
2023-02-11 074219 Monte Re zima__20230211_0742.gpx,893396972,https://www.relive.com/view/vQvy28YkDKO,Monte Re,https://video.relive.com/66927904101_relive_1765230541491.mp4,https://ua.relive.cc/17271464/20230211_112334.jpg_1676111014076.jpg,https://matejlangus.github.io/map/posts/2023/02/monte-re/index.html
2021-12-31 073454 Kamniško sedlo__20211231_0734.gpx,907236213,https://www.relive.com/view/vMv8B9RjEN6,Kamniško sedlo,https://video.relive.com/89459344101_relive_1765225524955.mp4,https://ua.relive.cc/17271464/20211231_100907.jpg_1640941745000.jpg,https://matejlangus.github.io/map/posts/2021/12/kamnisko-sedlo/index.html
2022-08-14 062932 Watzmann Nemčija krog prečenje__20220814_0629.gpx,897489452,https://www.relive.com/view/vYvE3p82VG6,Watzmann,https://video.relive.com/48728914101_relive_1765227780312.mp4,https://ua.relive.cc/17271464/20220814_093904.jpg_1660462744036.jpg,https://matejlangus.github.io/map/posts/2022/08/watzmann/index.html
2021-09-24 095618 Ferate soteska Galizen__20210924_0956.gpx,910180634,https://www.relive.com/view/vevW8R4VRyO,Galitzenklamm,https://video.relive.com/24299054101_relive_1765223622194.mp4,https://ua.relive.cc/17271464/20210924_100340.jpg_1632470619000.jpg,https://matejlangus.github.io/map/posts/2021/09/galitzenklamm/index.html
2022-11-01 065509 ferata Vajont__20221101_0655.gpx,894265412,https://www.relive.com/view/vYvE3EGLLG6,Vajont,https://video.relive.com/49977114101_relive_1765229610588.mp4,https://ua.relive.cc/17271464/20230319_133616.jpg_1667295893000.jpg,https://matejlangus.github.io/map/posts/2022/11/vajont/index.html
2025-06-21 040656 Hochfeind greben__20250621_0406.gpx,1292806989,https://www.relive.com/view/vPv4ZYjMw36,Kleine Guglspitze -> Speiereck,https://video.relive.com/0de95c44954f-7588-3754-eb36-639c6f7d_relive_1755974051158.mp4,https://ua.relive.cc/17271464/IMG20250621153132.jpg_1750512692329.jpg,https://matejlangus.github.io/map/posts/2025/06/kleine-guglspitze-speiereck/index.html
2025-05-12 162829 Ljubno__20250512_1628.gpx,1272429530,https://www.relive.com/view/v8qV5ZNyd36,Ljubno,https://video.relive.com/172e67578cb8-556b-d584-e9f8-09e5d71e_relive_1750100172521.mp4,https://ua.relive.cc/17271464/IMG20250512170723.jpg_1747062443035.jpg,https://matejlangus.github.io/map/posts/2025/05/ljubno/index.html
2022-03-27 091020 Mežica Železna kapla Borovlje kolo__20220327_0910.gpx,903265795,https://www.relive.com/view/vMq5jx2oG8v,Mežica - Luschasattel - Kirschentheuer,https://video.relive.com/86461434101_relive_1763624282195.mp4,https://ua.relive.cc/17271464/20220327_131734.jpg_1648379854005.jpg,https://matejlangus.github.io/map/posts/2022/03/mezica-luschasattel-kirschentheuer/index.html
2024-11-30 061748 Graslitzen__20241130_0617.gpx,1196119187,https://www.relive.com/view/vYvr1xVgrxq,"Graslitzen, Vellacher Egel, Spitzegel",https://video.relive.com/aed49483ebb6-d5e9-7b74-ec6d-0d876441_relive_1743624226048.mp4,https://ua.relive.cc/17271464/IMG20241130083246.jpg_1732951966822.jpg,https://matejlangus.github.io/map/posts/2024/11/graslitzen-vellacher-egel-spitzegel/index.html
2023-10-07 054440 Glödis__20231007_0544.gpx,1001759361,https://www.relive.com/view/vxOQQm5J7MO,Glödis,https://video.relive.com/82193776101_relive_1765221609516.mp4,https://ua.relive.cc/17271464/IMG20231007092752.jpg_1696663672540.jpg,https://matejlangus.github.io/map/posts/2023/10/glodis/index.html
2023-12-07 130113 velika Mizica__20231207_1301.gpx,1027357132,https://www.relive.com/view/vQvyZGKJ2KO,Velika Mizica,https://video.relive.com/79722247101_relive_1765219987018.mp4,https://ua.relive.cc/17271464/IMG20231207150451.jpg_1701957891617.jpg,https://matejlangus.github.io/map/posts/2023/12/velika-mizica/index.html
2022-10-31 063355 Ra Gusela in Averau__20221031_0633.gpx,895560955,https://www.relive.com/view/vMq5jJ27n8v,"Ra Gusela, Nuvolau, Avreau, Cinque Torri",https://video.relive.com/96270514101_relive_1765229359382.mp4,https://ua.relive.cc/17271464/20221031_072651.jpg_1667197611059.jpg,https://matejlangus.github.io/map/posts/2022/10/ra-gusela-nuvolau-avreau-cinque-torri/index.html
2023-12-17 133421 Smokuški vrh__20231217_1334.gpx,1031017077,https://www.relive.com/view/vDqgr1o4mG6,Smokuški vrh,https://video.relive.com/17781157101_relive_1765219843048.mp4,https://ua.relive.cc/17271464/IMG20231217144719.jpg_1702820839064.jpg,https://matejlangus.github.io/map/posts/2023/12/smokuski-vrh/index.html
2022-08-05 061616 Rudijeva vertikala Mrzli vrh Mrzla gora__20220805_0616.gpx,897489432,https://www.relive.com/view/vQvy237Zj4O,"Mrzli vrh, Mrzla gora",https://video.relive.com/37728914101_relive_1765227941738.mp4,https://ua.relive.cc/17271464/20220805_121132.jpg_1659694292000.jpg,https://matejlangus.github.io/map/posts/2022/08/mrzli-vrh-mrzla-gora/index.html
2023-09-14 152938 Punta di a Vacca__20230914_1529.gpx,1020220657,https://www.relive.com/view/vrqoPnDKmyv,Punta di a Vacca,https://video.relive.com/81865427101_relive_1765220514916.mp4,https://ua.relive.cc/17271464/IMG20230914160636.jpg_1694700396816.jpg,https://matejlangus.github.io/map/posts/2023/09/punta-di-a-vacca/index.html
2021-11-20 072506 Monte Piper in Due Pizzi__20211120_0725.gpx,907269625,https://www.relive.com/view/vE6JX7yd1xv,"Monte Piper, Due Pizzi, Monte Gosadon",https://video.relive.com/48610444101_relive_1765224699141.mp4,https://ua.relive.cc/17271464/20211120_124002.jpg_1637408402000.jpg,https://matejlangus.github.io/map/posts/2021/11/monte-piper-due-pizzi-monte-gosadon/index.html
2021-12-20 181259 Tek na smučeh Lo.__20211220_1812.gpx,907236185,https://www.relive.com/view/vQvxpKNRe9v,Grahovše,https://video.relive.com/69459344101_relive_1765224960063.mp4,,https://matejlangus.github.io/map/posts/2021/12/grahovse/index.html
2023-04-26 161645 Pisa__20230426_1616.gpx,917271141,https://www.relive.com/view/v7O95XZzALO,Pisa,https://video.relive.com/10795864101_relive_1765223280620.mp4,https://ua.relive.cc/17271464/20230426_163936.jpg_1682519976071.jpg,https://matejlangus.github.io/map/posts/2023/04/pisa/index.html
2023-01-30 151733 Tek na smučeh Jelovica__20230130_1517.gpx,893426328,https://www.relive.com/view/vAOZoy34ko6,Jelovica,https://video.relive.com/46277904101_relive_1765214843411.mp4,https://ua.relive.cc/17271464/20230130_160525.jpg_1675091125000.jpg,https://matejlangus.github.io/map/posts/2023/01/jelovica/index.html
2025-07-06 091723 Matizovc__20250706_0917.gpx,1292806999,https://www.relive.com/view/vRO7ZjwRzyv,Matizovec,https://video.relive.com/eb90c1c31a83-d2a9-c104-b625-6d7e81b9_relive_1754249199558.mp4,https://ua.relive.cc/17271464/IMG20250706102139.jpg_1751790099100.jpg,https://matejlangus.github.io/map/posts/2025/07/matizovec/index.html
2023-09-16 122211 Monte Oppido__20230916_1222.gpx,1020220638,https://www.relive.com/view/vXOd84wnR4O,Monte Oppido,https://video.relive.com/70865427101_relive_1765220670518.mp4,https://ua.relive.cc/17271464/IMG20230916124929.jpg_1694861369056.jpg,https://matejlangus.github.io/map/posts/2023/09/monte-oppido/index.html
"2025-07-05 100458 Ljubelj, sedlo Suha__20250705_1004.gpx",1292807003,https://www.relive.com/view/vKv2dPDRG46,"Ljubelj, sedlo Suha",https://video.relive.com/3b80d74cded3-6baa-c244-b413-b7ff89cd_relive_1751832032447.mp4,https://ua.relive.cc/17271464/IMG20250705143549.jpg_1751718949888.jpg,https://matejlangus.github.io/map/posts/2025/07/ljubelj-sedlo-suha/index.html
2024-09-02 062449 Chopok in Dumbier__20240902_0624.gpx,1163176354,https://www.relive.com/view/vZqNE3347G6,"Chopok, Ďumbier",https://video.relive.com/12fa14a61099-4e39-5b24-5780-b258a692_relive_1743864198156.mp4,https://ua.relive.cc/17271464/IMG20240902090345.jpg_1725260625628.jpg,https://matejlangus.github.io/map/posts/2024/09/chopok-dumbier/index.html
2023-09-03 082826 Monte Stello__20230903_0828.gpx,1020220697,https://www.relive.com/view/vrqoPnDKKyv,Monte Stellu,https://video.relive.com/14865427101_relive_1764274239271.mp4,https://ua.relive.cc/17271464/IMG20230903103117.jpg_1693729877953.jpg,https://matejlangus.github.io/map/posts/2023/09/monte-stellu/index.html
"2025-01-05 062631 Lepenatka, Veliki Rogatec__20250105_0626.gpx",1209416976,https://www.relive.com/view/vdOREgZ3nKv,"Lepenatka, Veliki Rogatec",https://video.relive.com/62aaf8766cff-7eaa-6bd4-dd97-bb398b29_relive_1737060627276.mp4,https://ua.relive.cc/17271464/IMG20250105085259.jpg_1736063579229.jpg,https://matejlangus.github.io/map/posts/2025/01/lepenatka-veliki-rogatec/index.html
2024-06-24 055949 Hexenturm__20240624_0559.gpx,1119176820,https://www.relive.com/view/vXOnnVZG55O,Hexenturm,https://video.relive.com/e5f706f2f17a-fcf8-ea04-3631-88a845c9_relive_1765216431249.mp4,https://ua.relive.cc/17271464/IMG20240624090346.jpg_1719212626316.jpg,https://matejlangus.github.io/map/posts/2024/06/hexenturm/index.html
2025-02-16 123220 Dobrča__20250216_1232.gpx,1226573799,https://www.relive.com/view/vRO79ynJoyq,Dobrča,https://video.relive.com/63754dc47887-24bb-1aa4-3083-f4c69771_relive_1739732899950.mp4,https://ua.relive.cc/17271464/IMG20250216143522.jpg_1739712922478.jpg,https://matejlangus.github.io/map/posts/2025/02/dobrca/index.html
2023-09-10 135447 Ferrara de Tolla__20230910_1354.gpx,1031299424,https://www.relive.com/view/vr63QJVJ78v,Via Ferrata de Tolla,https://video.relive.com/75929157101_relive_1765219764365.mp4,https://ua.relive.cc/17271464/IMG20230910135604.jpg_1694346964030.jpg,https://matejlangus.github.io/map/posts/2023/09/via-ferrata-de-tolla/index.html
2024-09-11 163906 Kekes__20240911_1639.gpx,1163176314,https://www.relive.com/view/vZqNE334xG6,Kékestető,https://video.relive.com/6b53c7d795a3-9d4a-f054-3273-38c6c347_relive_1743794653177.mp4,https://ua.relive.cc/17271464/IMG20240911173128.jpg_1726068688774.jpg,https://matejlangus.github.io/map/posts/2024/09/kekesteto/index.html
2022-02-20 131038 Klopca brezpotje__20220220_1310.gpx,905629868,https://www.relive.com/view/vAOZorGk8y6,Doblje,https://video.relive.com/13400044101_relive_1765225802828.mp4,https://ua.relive.cc/17271464/20220220_133823.jpg_1645360702000.jpg,
2023-10-23 142135 Tolsti vrh iz Svarja direkt__20231023_1421.gpx,1009317864,https://www.relive.com/view/vr63wVQMm86,Tolsti vrh,https://video.relive.com/19981796101_relive_1765221505962.mp4,https://ua.relive.cc/17271464/IMG20231023160959.jpg_1698070199104.jpg,https://matejlangus.github.io/map/posts/2023/10/tolsti-vrh/index.html
2024-04-29 135252 Wienersteig__20240429_1352.gpx,1093328665,https://www.relive.com/view/vE6JYRdYyxO,Große Kanzel 🧗,https://video.relive.com/0b765543e431-c94a-6c74-7af5-3130a5f8_relive_1764276377177.mp4,https://ua.relive.cc/17271464/IMG20240429183858.jpg_1714408738417.jpg,https://matejlangus.github.io/map/posts/2024/04/grosse-kanzel/index.html
2025-04-27 162334 soteska Krupe__20250427_1623.gpx,1263570981,https://www.relive.com/view/v7O9Zg92pL6,soteska Krupe,https://video.relive.com/4f6e40923693-059a-a014-3e56-4c15d6b9_relive_1746730380013.mp4,https://ua.relive.cc/17271464/IMG20250427172747.jpg_1745767667773.jpg,https://matejlangus.github.io/map/posts/2025/04/soteska-krupe/index.html
